"Active";"Deactivated On";"Reference Author";"Reference ID";"Reference Version";"Relatum 1 Name";"Relatum 1 Number - Revision - Version";"Relatum 1 Revision";"Relatum 1 number";"Relatum 2 Name";"Relatum 2 Number - Revision - Version";"Relatum 2 Revision";"Relatum 2 number"
"";"";"Dokumentablage, Company, think project!";"REL-01719";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00507-01-V-001";"01";"CMC-00507";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01721";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00507-01-V-001";"01";"CMC-00507";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-V-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01722";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00507-01-V-001";"01";"CMC-00507";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-V-003";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01720";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00507-01-V-001";"01";"CMC-00507";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-V-003";"02";"PMC-00010"
"";"";"Dokumentablage, Company, think project!";"REL-01724";"V-001";"TestCMC";"CMC-00508-01-V-001";"01";"CMC-00508";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01725";"V-001";"TestCMC";"CMC-00508-01-V-001";"01";"CMC-00508";"CLI_TPM_BU_ALL_ARC_200";"PMC-00007-01-V-008";"01";"PMC-00007"
"";"";"Dokumentablage, Company, think project!";"REL-01726";"V-001";"TestCMC";"CMC-00508-01-V-001";"01";"CMC-00508";"Structural - Atrium";"VPC-00260-01-V-001";"01";"VPC-00260"
"";"";"Dokumentablage, Company, think project!";"REL-01728";"V-001";"CLI_MEP-Coordination";"CMC-00509-01-V-001";"01";"CMC-00509";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-V-001";"01";"PMC-00002"
"";"";"Dokumentablage, Company, think project!";"REL-01727";"V-001";"CLI_MEP-Coordination";"CMC-00509-01-V-001";"01";"CMC-00509";"CLI_TPM_WE_ALL_MEP_400";"PMC-00003-01-V-002";"01";"PMC-00003"
"";"";"Dokumentablage, Company, think project!";"REL-01730";"V-001";"Vlad_Test_CLI_TPM_BU_16.06.2015_16.03";"CMC-00511-01-V-001";"01";"CMC-00511";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01731";"V-001";"Vlad_Test_WW_ALL_16.06.2015_16.15";"CMC-00512-01-V-001";"01";"CMC-00512";"CLI_TPM_WW_ALL_ARC_500";"PMC-00050-01-V-001";"01";"PMC-00050"
"";"";"Dokumentablage, Company, think project!";"REL-01734";"V-001";"Vlad_CLI_TPM_WW_ALL_ARC_100__18.06.2015_14.02";"CMC-00513-01-V-001";"01";"CMC-00513";"CLI_TPM_WW_ALL_ARC_100";"PMC-00051-01-V-001";"01";"PMC-00051"
"";"";"Dokumentablage, Company, think project!";"REL-01742";"V-001";"CLI_Coordination_MEP";"CMC-00514-01-V-001";"01";"CMC-00514";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-V-001";"01";"PMC-00002"
"";"";"Dokumentablage, Company, think project!";"REL-01743";"V-001";"CLI_Coordination_MEP";"CMC-00514-01-V-001";"01";"CMC-00514";"CLI_TPM_WE_ALL_MEP_400";"PMC-00003-01-V-002";"01";"PMC-00003"
"";"";"Dokumentablage, Company, think project!";"REL-01741";"V-001";"CLI_Coordination_MEP";"CMC-00514-01-V-001";"01";"CMC-00514";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01744";"V-001";"CLI_Coordination_MEP";"CMC-00514-01-V-001";"01";"CMC-00514";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-V-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01740";"V-001";"CLI_Coordination_MEP";"CMC-00514-01-V-001";"01";"CMC-00514";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-V-003";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01745";"V-001";"CLI_Coordination_MEP";"CMC-00514-01-V-001";"01";"CMC-00514";"Structural - Atrium";"VPC-00260-01-V-001";"01";"VPC-00260"
"";"";"Dokumentablage, Company, think project!";"REL-01766";"V-001";"TRU_24-06";"CMC-00521-01-V-001";"01";"CMC-00521";"CLI_TPM_BU_ALL_ARC_400";"PMC-00052-01-V-001";"01";"PMC-00052"
"";"";"Dokumentablage, Company, think project!";"REL-01767";"V-001";"TRU_Coordination-24-06";"CMC-00524-01-V-001";"01";"CMC-00524";"TRU_TPM_BU_ALL_ARC_400";"PMC-00053-01-V-001";"01";"PMC-00053"
"";"";"Dokumentablage, Company, think project!";"REL-01769";"V-001";"TRU_Coordination-24-06";"CMC-00524-01-V-001";"01";"CMC-00524";"TRU_TPM_BU_ALL_MEP_400";"PMC-00054-01-V-001";"01";"PMC-00054"
"";"";"Dokumentablage, Company, think project!";"REL-01768";"V-001";"TRU_Coordination-24-06";"CMC-00524-01-V-001";"01";"CMC-00524";"TRU_TPM_BU_ALL_ELE_400";"PMC-00055-01-V-001";"01";"PMC-00055"
"";"";"Dokumentablage, Company, think project!";"REL-01771";"V-001";"TRU_ARCH-ELT_24-06";"CMC-00525-01-V-001";"01";"CMC-00525";"TRU_TPM_BU_ALL_ARC_400";"PMC-00053-01-V-001";"01";"PMC-00053"
"";"";"Dokumentablage, Company, think project!";"REL-01770";"V-001";"TRU_ARCH-ELT_24-06";"CMC-00525-01-V-001";"01";"CMC-00525";"TRU_TPM_BU_ALL_ELE_400";"PMC-00055-01-V-001";"01";"PMC-00055"
"";"";"Dokumentablage, Company, think project!";"REL-01773";"V-001";"CMC DialogTest";"CMC-00526-01-V-001";"01";"CMC-00526";"CLI_TPM_BU_ALL_ARC_200";"PMC-00007-01-V-008";"01";"PMC-00007"
"";"";"Dokumentablage, Company, think project!";"REL-01774";"V-001";"MariannaMepTest";"CMC-00529-01-V-001";"01";"CMC-00529";"CLI_TPM_WE_ALL_MEP_400";"PMC-00003-01-V-002";"01";"PMC-00003"
"";"";"Dokumentablage, Company, think project!";"REL-01775";"V-001";"Test2";"CMC-00531-01-V-001";"01";"CMC-00531";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01776";"V-001";"CLI_Coord 30.06.";"CMC-00532-01-V-001";"01";"CMC-00532";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01778";"V-001";"CLI_Coord 30.06.";"CMC-00532-01-V-001";"01";"CMC-00532";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-V-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01779";"V-001";"CLI_Coord 30.06.";"CMC-00532-01-V-001";"01";"CMC-00532";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-V-003";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01777";"V-001";"CLI_Coord 30.06.";"CMC-00532-01-V-001";"01";"CMC-00532";"CLI_TPM_BU_ALL_ARC_400";"PMC-00047-05-V-001";"05";"PMC-00047"
"";"";"Dokumentablage, Company, think project!";"REL-01780";"V-001";"Coord 30.06.-2";"CMC-00533-01-V-001";"01";"CMC-00533";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01782";"V-001";"Coord 30.06.-2";"CMC-00533-01-V-001";"01";"CMC-00533";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-V-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01783";"V-001";"Coord 30.06.-2";"CMC-00533-01-V-001";"01";"CMC-00533";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-V-003";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01781";"V-001";"Coord 30.06.-2";"CMC-00533-01-V-001";"01";"CMC-00533";"CLI_TPM_BU_ALL_ARC_400";"PMC-00047-05-V-001";"05";"PMC-00047"
"";"";"Dokumentablage, Company, think project!";"REL-01785";"V-001";"Coordination Architektur/Tragwerk";"CMC-00534-01-V-001";"01";"CMC-00534";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01787";"V-001";"Coordination Architektur/Tragwerk";"CMC-00534-01-V-001";"01";"CMC-00534";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-V-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01786";"V-001";"Coordination Architektur/Tragwerk";"CMC-00534-01-V-001";"01";"CMC-00534";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-V-003";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01788";"V-001";"Coordination Architektur/Tragwerk";"CMC-00534-01-V-001";"01";"CMC-00534";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-01-V-001";"01";"PMC-00010"
"";"";"Dokumentablage, Company, think project!";"REL-01792";"V-001";"test";"CMC-00535-01-V-001";"01";"CMC-00535";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01793";"V-001";"test";"CMC-00535-01-V-001";"01";"CMC-00535";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01794";"V-001";"ttt";"CMC-00536-01-V-001";"01";"CMC-00536";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01795";"V-001";"ttt";"CMC-00536-01-V-001";"01";"CMC-00536";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01797";"V-001";"ttttttt";"CMC-00537-01-V-001";"01";"CMC-00537";"CLI_TPM_BU_ALL_ARC_400";"PMC-00047-05-V-001";"05";"PMC-00047"
"";"";"Dokumentablage, Company, think project!";"REL-01796";"V-001";"ttttttt";"CMC-00537-01-V-001";"01";"CMC-00537";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01798";"V-001";"tt1";"CMC-00538-01-V-001";"01";"CMC-00538";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01799";"V-001";"tt1";"CMC-00538-01-V-001";"01";"CMC-00538";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01800";"V-001";"t2";"CMC-00539-01-V-001";"01";"CMC-00539";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01801";"V-001";"t2";"CMC-00539-01-V-001";"01";"CMC-00539";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-V-003";"02";"PMC-00010"
"";"";"Dokumentablage, Company, think project!";"REL-01803";"V-001";"t3";"CMC-00540-01-V-001";"01";"CMC-00540";"CLI_TPM_BU_ALL_ARC_200";"PMC-00007-01-V-008";"01";"PMC-00007"
"";"";"Dokumentablage, Company, think project!";"REL-01802";"V-001";"t3";"CMC-00540-01-V-001";"01";"CMC-00540";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01804";"V-001";"t4";"CMC-00541-01-V-001";"01";"CMC-00541";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-V-001";"01";"PMC-00002"
"";"";"Dokumentablage, Company, think project!";"REL-01805";"V-001";"t5";"CMC-00542-01-V-001";"01";"CMC-00542";"CLI_TPM_BU_ALL_ARC_400";"PMC-00047-05-V-001";"05";"PMC-00047"
"";"";"Dokumentablage, Company, think project!";"REL-01806";"V-001";"t5";"CMC-00542-01-V-001";"01";"CMC-00542";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01809";"V-001";"CRD_ARC-STC_06-07";"CMC-00543-01-V-001";"01";"CMC-00543";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01807";"V-001";"CRD_ARC-STC_06-07";"CMC-00543-01-V-001";"01";"CMC-00543";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-V-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01808";"V-001";"CRD_ARC-STC_06-07";"CMC-00543-01-V-001";"01";"CMC-00543";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-V-003";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01810";"V-001";"CRD_ARC-STC_06-07";"CMC-00543-01-V-001";"01";"CMC-00543";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-V-003";"02";"PMC-00010"
"";"";"Dokumentablage, Company, think project!";"REL-01811";"V-001";"CLI-Marianna_Test";"CMC-00544-01-V-001";"01";"CMC-00544";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-V-003";"02";"PMC-00010"
"";"";"Dokumentablage, Company, think project!";"REL-01814";"V-001";"coord";"CMC-00545-01-V-001";"01";"CMC-00545";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01812";"V-001";"coord";"CMC-00545-01-V-001";"01";"CMC-00545";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-V-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01813";"V-001";"coord";"CMC-00545-01-V-001";"01";"CMC-00545";"CLI_TPM_WW_ALL_ARC_100";"PMC-00051-01-V-001";"01";"PMC-00051"
"";"";"Dokumentablage, Company, think project!";"REL-01816";"V-001";"Marianna_Test_MEP";"CMC-00546-01-V-001";"01";"CMC-00546";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-V-001";"01";"PMC-00002"
"";"";"Dokumentablage, Company, think project!";"REL-01831";"V-001";"CLI_COORDINATION_ARC_STR_04";"CMC-00549-01-V-001";"01";"CMC-00549";"n/a";"PMC-00051-01-V-001";"01";"PMC-00051"
"";"";"Dokumentablage, Company, think project!";"REL-01832";"V-001";"CLI_TPM_DESIGN-COORD_ARCH";"CMC-00550-01-001";"01";"CMC-00550";"n/a";"PMC-00002-01-001";"01";"PMC-00002"
"";"";"Dokumentablage, Company, think project!";"REL-01833";"V-001";"CLI_COORD";"CMC-00551-01-001";"01";"CMC-00551";"n/a";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01834";"V-001";"CLI_COORD";"CMC-00551-01-001";"01";"CMC-00551";"n/a";"PMC-00005-01-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01835";"V-001";"Test Coordination Model";"CMC-00552-01-001";"01";"CMC-00552";"n/a";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01838";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00553-01-001";"01";"CMC-00553";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01840";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00553-01-001";"01";"CMC-00553";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01841";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00553-01-001";"01";"CMC-00553";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-001";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01839";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00553-01-001";"01";"CMC-00553";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-001";"02";"PMC-00010"
"";"";"Dokumentablage, Company, think project!";"REL-01844";"V-001";"TEST_MEP";"CMC-00555-01-001";"01";"CMC-00555";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-001";"01";"PMC-00002"
"";"";"Dokumentablage, Company, think project!";"REL-01845";"V-001";"TEST HOTFIX";"CMC-00557-01-001";"01";"CMC-00557";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01846";"V-001";"TEST HOTFIX";"CMC-00557-01-001";"01";"CMC-00557";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01847";"V-001";"Coord-RevisionTest-0730";"CMC-00558-01-001";"01";"CMC-00558";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01848";"V-001";"Coord-RevisionTest-0730";"CMC-00558-01-001";"01";"CMC-00558";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01849";"V-001";"Coord-RevisionTest-0730";"CMC-00558-01-001";"01";"CMC-00558";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-001";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01850";"V-001";"Coord-RevisionTest-0730";"CMC-00559-01-001";"01";"CMC-00559";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01851";"V-001";"Coord-RevisionTest-0730";"CMC-00559-01-001";"01";"CMC-00559";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01852";"V-001";"Coord-RevisionTest-0730";"CMC-00559-01-001";"01";"CMC-00559";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-001";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01853";"V-001";"Coord-RevisionTest-0730";"CMC-00560-01-001";"01";"CMC-00560";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01855";"V-001";"Coord-RevisionTest-0730";"CMC-00560-01-001";"01";"CMC-00560";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01856";"V-001";"Coord-RevisionTest-0730";"CMC-00560-01-001";"01";"CMC-00560";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-001";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01854";"V-001";"Coord-RevisionTest-0730";"CMC-00560-01-001";"01";"CMC-00560";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-001";"02";"PMC-00010"
"";"";"Dokumentablage, Company, think project!";"REL-01868";"V-001";"fzrezt";"CMC-00581-01-001";"01";"CMC-00581";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01869";"V-001";"fzrezt";"CMC-00581-01-001";"01";"CMC-00581";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01870";"V-001";"TEST HOTFIX";"CMC-00582-01-001";"01";"CMC-00582";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01871";"V-001";"TEST HOTFIX";"CMC-00582-01-001";"01";"CMC-00582";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01873";"V-001";"AH Space Name";"CMC-00585-01-001";"01";"CMC-00585";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01874";"V-001";"fzrezt";"CMC-00586-01-001";"01";"CMC-00586";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01875";"V-001";"fzrezt";"CMC-00586-01-001";"01";"CMC-00586";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01876";"V-001";"fzrezt";"CMC-00586-01-001";"01";"CMC-00586";"CLI_TPM_WW_ALL_ARC_100";"PMC-00051-01-001";"01";"PMC-00051"
"";"";"Dokumentablage, Company, think project!";"REL-01880";"V-001";"CMC-test";"CMC-00588-01-001";"01";"CMC-00588";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01881";"V-001";"CMC-test";"CMC-00588-01-001";"01";"CMC-00588";"Selected-VPC";"VPC-00303-01-001";"01";"VPC-00303"
"";"";"Dokumentablage, Company, think project!";"REL-01882";"V-001";"TEST HOTFIX";"CMC-00589-01-001";"01";"CMC-00589";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049"
"";"";"Dokumentablage, Company, think project!";"REL-01883";"V-001";"TESTREL";"CMC-00592-01-001";"01";"CMC-00592";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01884";"V-001";"TESTREL";"CMC-00593-01-001";"01";"CMC-00593";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01885";"V-001";"CLI_BIM-552-Test";"CMC-00594-01-001";"01";"CMC-00594";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01886";"V-001";"CLI_BIM-552-Test";"CMC-00594-01-001";"01";"CMC-00594";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-001";"02";"PMC-00010"
"";"";"Dokumentablage, Company, think project!";"REL-01900";"V-001";"CLI_BIM-552-Test";"CMC-00594-01-001";"01";"CMC-00594";"X-Z-Clipping";"VPC-00299-01-001";"01";"VPC-00299"
"";"";"Dokumentablage, Company, think project!";"REL-01887";"V-001";"557test";"CMC-00596-01-001";"01";"CMC-00596";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01889";"V-001";"557test";"CMC-00596-01-001";"01";"CMC-00596";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01890";"V-001";"CLI_TPM_BU_ALL_STR_400_19.08.15_09:10";"CMC-00606-01-001";"01";"CMC-00606";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-003";"02";"PMC-00010"
"";"";"Dokumentablage, Company, think project!";"REL-01891";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01892";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01894";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01895";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-001";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01893";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"n/a";"PMC-00010-02-001";"02";"PMC-00010"
"";"";"Dokumentablage, Company, think project!";"REL-01896";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"ViewWithClipping";"VPC-00305-01-001";"01";"VPC-00305"
"";"";"Dokumentablage, Company, think project!";"REL-01897";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"ViewWithHiddenAndClipping";"VPC-00306-01-001";"01";"VPC-00306"
"";"";"Dokumentablage, Company, think project!";"REL-01898";"V-001";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"ViewWithSelectedAndHidden";"VPC-00307-01-001";"01";"VPC-00307"
"";"";"Dokumentablage, Company, think project!";"REL-01899";"V-001";"BIM564";"CMC-00611-01-001";"01";"CMC-00611";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01904";"V-001";"CLI_COORDINATION_GEE";"CMC-00612-01-001";"01";"CMC-00612";"CLI_TPM_AT_ALL_ARC_400 - REV #01";"PMC-00004-01-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-01902";"V-001";"CLI_COORDINATION_GEE";"CMC-00612-01-001";"01";"CMC-00612";"CLI_TPM_EW_ALL_ARC_400 - REV #01";"PMC-00005-01-001";"01";"PMC-00005"
"";"";"Dokumentablage, Company, think project!";"REL-01903";"V-001";"CLI_COORDINATION_GEE";"CMC-00612-01-001";"01";"CMC-00612";"CLI_TPM_WW_ALL_ARC_400 - REV #01";"PMC-00006-01-001";"01";"PMC-00006"
"";"";"Dokumentablage, Company, think project!";"REL-01906";"V-001";"Architecture Coordination GEE";"CMC-00613-01-001";"01";"CMC-00613";"CLI_TPM_BU_ALL_ARC_200 - REV #01";"PMC-00007-01-008";"01";"PMC-00007"
"";"";"Dokumentablage, Company, think project!";"REL-01905";"V-001";"Architecture Coordination GEE";"CMC-00613-01-001";"01";"CMC-00613";"CLI_TPM_BU_ALL_STR_400 - REV #02";"PMC-00010-02-003";"02";"PMC-00010"
